nombre_producto,cantidad_entregada
CLOTRIMAZOL 100MG OVULO VAGINAL | COLMED |,6
VITAMINA E 400U.I CAPSULA BLANDA | PROCAPS | AQUASOL E,90
DESLORATADINA 2.5MG/5ML (0.05%) JARABE | GENFAR |,2
FUROATO DE FLUTICASONA 27.5MCG SPRAY NASAL X 120 DOSIS | NOVAMED |,1
METFORMINA 850MG TABLETA | PISA S.A |,90
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,9
ESOMEPRAZOL 20MG TABLETA | ASTRA ZENECA | NEXIUM MUPS,90
ATORVASTATINA 40MG TABLETA ECAR,30
LANCETAS DE GLUCOMETRIA | PROCAPS | GLUCOQUICK,100
GLUCOMETRO DIGITAL | PROCAPS | GLUCOQUICK DIAMOND GD50,1
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,100
AMLODIPINO 10MG TABLETA | GENFAR |,30
ATORVASTATINA 20MG TABLETA | ECAR |,30
ACETAMINOFEN 500MG TABLETA | AG |,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
VILDAGLIPTINA 50MG TABLETA | WILLOW PHARMA | W-LIPTINA,60
MOSAPRIDA 5MG TABLETA | BUSSIE | MOXAR,90
AZELASTINA + FLUTICASONA PROPIONATO 137MCG+50MCG SPRAY NASAL X 30ML | NOVAMED | AZEFLU,1
BETAMETASONA 0.05% CREMA | GENFAR |,1
ALIMENTO EN POLVO A BASE DE MALTODEXTRINA CON VITAMINAS Y MINERALES | CAJA X 10 SOBRES X 1G | VITAMIX 15,60
ROSUVASTATINA 40MG TABLETA | ECAR |,90
AMOXICILINA + ACIDO CLAVULINICO 875MG + 125MG TABLETA | EUROFARMA | ATAK CLAV,14
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,60
OMEPRAZOL 40MG TABLETA | BUSSIE | ORAZOLE,10
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,15
NAPROXENO 250MG TABLETA GENFAR,15
METOCLOPRAMIDA 10MG TABLETA | COASPHARMA | METOSIL,9
DIOSMINA + HESPERIDINA 900MG/100MG TABLETAS | TECNOFARMA | VEDIPAL,90
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,90
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,90
VITAMINA B12 1.000MCG/1ML SOLUCION INYECTABLE | ECAR | CIANOCOBALAMINA 0.1 MG/ML,3
METRONIDAZOL 500MG TABLETA | ECAR |,30
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,20
CEFALEXINA 500MG CAPSULA | RECIPE |,21
ACETAMINOFEN 500MG TABLETA | AG |,40
ACIDO FOLICO 1MG TABLETA | ECAR |,30
HIDROXIUREA 500MG TABLETA | ALPHARMA | SYREA,30
ROSUVASTATINA 40MG TABLETA | BUSSIE | REX,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
CEFALEXINA 500MG CAPSULA | RECIPE |,12
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | NOVARTIS | EXFORGE HCT,175
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,8
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,60
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
LEVETIRACETAM 1GR TABLETA | LAPROFF |,180
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,2
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,120
ACIDO ACETIL SALICILICO 100MG TABLETA | BAYER | CARDIOASPIRINA,120
ATORVASTATINA 40MG TABLETA ECAR,240
BACLOFENO 10MG TABLETA | THE LABS | DISTENTIA,240
CLONIDINA 0.150MG TABLETA | ECAR | E-CARDIO,240
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,120
TRAZODONA 50MG TABLETA | RECIPE |,120
CARVEDILOL 12.5MG TABLETA | WINTHROP |,240
AMLODIPINO 10MG TABLETA | GENFAR |,90
FUROSEMIDA 40MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
PREGABALINA 50MG TABLETA | PFIZER | LYRICA,30
FLUOXETINA 20MG TABLETA | NOVAMED | GENERICO,30
NAPROXENO 125MG/5ML (2.5%) SUSPENSION | LABINCO | NAPROX,1
OMEPRAZOL 20MG CAPSULA | NOVAMED |,5
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | LABINCO | LABINPINA,15
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,10
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
VITAMINA D3 2000UI CAPSULA | COLMED |,90
SIMETICONA + TRIMEBUTINA 120MG + 200MG TABLETA | PROCAPS S.A. | MUVETT S,84
ALENDRONATO 70MG TABLETA | LASANTE |,12
DICLOFENACO SODICO 1% GEL TOPICO | GENFAR |,3
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,90
LIDOCAINA 2% JALEA | PROCLIN |,7
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,60
BETAHISTINA 8MG TABLETA | LASANTE |,10
HIDROXIDO DE ALUMINIO + MAGNESIO + SIMETICONA ( 400+400+20)/ML SUSPENSION 150ML | COASPHARMA |,1
NITROFURANTOINA 100MG TABLETA | RECIPE |,20
OLANZAPINA 10MG TABLETA | LASANTE |,30
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,90
DICLOFENACO SODICO 50MG TABLETA | GENFAR |,20
CEFALEXINA 500MG CAPSULA | RECIPE |,28
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,21
ALENDRONATO 70MG TABLETA | LASANTE |,12
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,90
VITAMINA D3 2000UI CAPSULA | COLMED |,90
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,30
AMLODIPINO 10MG TABLETA | GENFAR |,30
CLONIDINA 0.150MG TABLETA | ECAR | E-CARDIO,30
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,175
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,180
CALCITRIOL 0.25MCG CAPSULA | COLMED |,180
LEVOTIROXINA 125MCG TABLETA | ABBOTT | SYNTHROID,90
ACETAMINOFEN 500MG TABLETA | AG |,90
LANCETAS DE GLUCOMETRIA | PROCAPS | GLUCOQUICK,50
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,45
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,60
BETAMETASONA 0.05% CREMA | AG |,1
AMLODIPINO 10MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
CEFALEXINA 500MG CAPSULA | RECIPE |,28
LORATADINA 10MG TABLETA | LAPROFF |,7
CEFALEXINA 500MG CAPSULA | RECIPE |,16
NAPROXENO 250MG TABLETA GENFAR,4
ACETAMINOFEN 500MG TABLETA | AG |,8
RIFAXIMINA 200MG CAPSULA BLANDA | PROCAPS| IFAXIM,14
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
VITAMINA E 400U.I CAPSULA BLANDA | PROCAPS | AQUASOL E,90
VITAMINA E 400U.I CAPSULA BLANDA | PROCAPS | AQUASOL E,90
NAPROXENO 250MG TABLETA GENFAR,60
NAPROXENO 250MG TABLETA GENFAR,60
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
ATORVASTATINA 40MG TABLETA ECAR,90
CLONIDINA 0.150MG TABLETA | ECAR | E-CARDIO,60
AMLODIPINO 5MG TABLETA | WINTHROP |,60
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
ROSUVASTATINA 20MG TABLETA | ECAR |,30
ACETAMINOFEN 500MG TABLETA | AG |,30
CALCITRIOL 0.25MCG CAPSULA | COLMED |,180
LANCETAS DE GLUCOMETRIA | PROCAPS | GLUCOQUICK,90
GLUCOMETRO DIGITAL | PROCAPS | GLUCOQUICK DIAMOND GD50,1
SILDENAFIL 50MG TABLETA | GENFAR |,30
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,90
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,180
ATORVASTATINA 40MG TABLETA ECAR,90
NITROFURANTOINA 100MG TABLETA | RECIPE |,28
ESTROGENOS CONJUGADOS 0.625MG CREMA VAGINAL X 26GR | FAES FARMA | FEVENY,3
BUPROPION CLORHIDRATO 150MG CAPSULA | TECNOFARMA | ODRANAL,90
LOSARTAN 50MG TABLETA | GENFAR |,180
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | LASANTE | VITAMINA C,90
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | LABINCO | LABINPINA,180
BISACODILO 5MG TABLETA | BUSSIE |,30
AZATIOPRINA 50MG TABLETA | NEXT PHARMA |,53
GEMFIBROZILO 600MG TABLETA | WINTHROP |,30
ACETAMINOFEN 500MG TABLETA | AG |,90
PREDNISOLONA 5MG TABLETA | LAPROFF |,240
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,60
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
AMLODIPINO 5MG TABLETA | WINTHROP |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
VENLAFAXINA 150MG TABLETA | LASANTE |,120
ACETILCISTEINA 600MG SOBRE | LASANTE |,10
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ROSUVASTATINA 40MG TABLETA | ECAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
PRAZOSINA 1MG TABLETA | LABINCO | PRATEN,60
ACIDO FOLICO 1MG TABLETA | ECAR |,60
VITAMINA D3 (COLECALCIFEROL) 25.000U.I./1ML SOLUCION ORAL | EUROETIKA | HISTOTAL,6
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,30
LOSARTAN 50MG TABLETA | GENFAR |,60
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,3
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,600
INSULINA ASPARTA 100U/3ML LAPICERO | NOVO | NOVORAPID FLEXPEN,2
CLONIDINA 0.150MG TABLETA | ECAR | E-CARDIO,109
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,1
SIMETICONA + TRIMEBUTINA 120MG + 200MG TABLETA | PROCAPS S.A. | MUVETT S,28
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,3
SERTRALINA 25MG TABLETA | TECNOFARMA | DOMINIUM,90
RIFAXIMINA 550MG TABLETA | NOVAMED | RIFAMED,28
NITAZOXANIDA 500MG TABLETA | BUSSIE | NITAZOFIN,6
ESOMEPRAZOL 40MG TABLETA | COLMED |,60
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,90
METFORMINA 850MG TABLETA | PISA S.A |,90
SERTRALINA 50MG TABLETA | GENFAR |,90
OLANZAPINA 10MG TABLETA | LASANTE |,180
ACETAMINOFEN 500MG TABLETA | AG |,180
ARIPIPRAZOL 15MG TABLETA | BUSSIE | ARIPRAZOL,90
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,90
MEMANTINA 10MG TABLETA | GENFAR |,84
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,90
LOSARTAN 50MG TABLETA | GENFAR |,90
ACETAMINOFEN 100MG/ML GOTAS | LAPROFF |,1
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA | INCOBRA | OFTALMOTRILUB,3
HIDROXICLOROQUINA 200MG TABLETA | SIEGFRIED | DIMARD 200,90
VITAMINA D3 2000UI CAPSULA | COLMED |,180
MOMETASONA FUROATO 0.1% CREMA TOPICA | GENFAR |,1
ATORVASTATINA 20MG TABLETA | ECAR |,90
DIOSMINA + HESPERIDINA 450MG/50MG TABLETAS | TECNOQUIMICAS |,180
VILDAGLIPTINA 50MG TABLETA | WILLOW PHARMA | W-LIPTINA,180
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,90
ACETAMINOFEN 500MG TABLETA | AG |,30
VITAMINA D3 2000UI CAPSULA | COLMED |,120
ROSUVASTATINA 40MG TABLETA | ECAR |,30
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 10MG+320MG+25MG TABLETA | NOVARTIS | EXFORGE HCT,84
INSULINA GLARGINA + LIXISENATIDA (10/40) (100UI+50MCG)/3ML SOLUCION INYECTABLE | SANOFI | SOLIQUA,6
INSULINA ASPARTA 100U/3ML LAPICERO | NOVO | NOVORAPID FLEXPEN,2
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,60
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,180
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | LASANTE | VITAMINA C,90
NITROFURANTOINA 100MG TABLETA | RECIPE |,28
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | LABINCO | LABINPINA,270
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,90
METOTREXATO 2.5 MG TABLETAS | BLAU FARMACEUTICA|,103
PREDNISOLONA 5MG TABLETA | LAPROFF |,180
ACIDO FOLICO 1MG TABLETA | ECAR |,90
ESOMEPRAZOL 20MG TABLETA |COLMED,30
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,100
VALSARTAN 80MG TABLETA | LASANTE |,84
ATORVASTATINA 20MG TABLETA | ECAR |,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,90
VALSARTAN 160MG TABLETA | LASANTE |,180
BECLOMETASONA + FORMOTEROL FUMARATO 100MCG + 6MCG INHALADOR X 120DOSIS | AMAREY NOVA MEDICAL | FOSTER,3
BISACODILO 5MG TABLETA | BUSSIE |,10
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,20
ESOMEPRAZOL 40MG TABLETA | COLMED |,30
DEXAMETASONA 4MG/1ML SOLUCION INYECTABLE | FARMIONNI |,3
DESLORATADINA 5MG TABLETA | LASANTE |,10
NAPROXENO 250MG TABLETA GENFAR,9
ATORVASTATINA 40MG TABLETA ECAR,30
ATORVASTATINA 40MG TABLETA ECAR,90
ACETAMINOFEN 500MG TABLETA | AG |,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
FUROSEMIDA 40MG TABLETA | GENFAR |,90
FUROSEMIDA 40MG TABLETA | GENFAR |,30
PRAZOSINA 1MG TABLETA | LABINCO | PRATEN,90
PRAZOSINA 1MG TABLETA | LABINCO | PRATEN,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,180
ATORVASTATINA 40MG TABLETA ECAR,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
ENOXAPARINA SODICA 20MG/0.2ML SOLUCION INYECTABLE | PROCAPS | CLENOX 20MG,20
LACTULOSA 66.7GR/100ML SOBRE DE SOLUCION ORAL | HUMAX | CONSTILAX,20
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,30
FUROSEMIDA 40MG TABLETA | GENFAR |,30
SALMETEROL + FLUTICASONA 25MCG + 250MCG INHALADOR X 120 DOSIS | CIPLA | SEROHALE,1
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
AMLODIPINO 5MG TABLETA | WINTHROP |,30
ATORVASTATINA 40MG TABLETA ECAR,30
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,90
ACETILCISTEINA 600MG SOBRE | LASANTE |,30
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,30
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,30
ROSUVASTATINA 40MG TABLETA | ECAR |,30
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,60
CALCITRIOL 0.25MCG CAPSULA | COLMED |,30
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,30
LEVOSULPIRIDE + PANCREATINA + SIMETICONA 25MG+150MG+80MG TABLETA | GALENO QUIMICA S.A | LEPRIT,180
ATORVASTATINA 20MG TABLETA | ECAR |,180
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,150
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,60
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
ACETAMINOFEN 500MG TABLETA | AG |,15
CEFALEXINA 500MG CAPSULA | RECIPE |,28
IBUPROFENO 400MG TABLETA | GENFAR |,15
ACETAMINOFEN 500MG TABLETA | AG |,90
FLUOXETINA 20MG TABLETA | NOVAMED | GENERICO,90
TRIMEBUTINA 200MG TABLETA | GENFAR |,90
OLANZAPINA 10MG TABLETA | LASANTE |,180
RISPERIDONA 2MG TABLETA | LA SANTE | ZYRISP,180
ATORVASTATINA 40MG TABLETA ECAR,90
CARVEDILOL 6.25MG TABLETA | WINTHROP |,60
POLIETILENGLICOL 3350 SOBRE DE SOLUCION ORAL | ECAR | FARMALAX,100
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,60
ETORICOXIB 60MG TABLETA | EUROFARMA |,40
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
AZELASTINA + FLUTICASONA PROPIONATO 137MCG+50MCG SPRAY NASAL X 30ML | NOVAMED | AZEFLU,6
ACETAMINOFEN 500MG TABLETA | AG |,20
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
ACETAMINOFEN 500MG TABLETA | AG |,32
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,14
ATORVASTATINA 40MG TABLETA ECAR,90
CAPTOPRIL 25MG TABLETA | RECIPE |,120
AMLODIPINO 5MG TABLETA | WINTHROP |,90
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,32
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
METFORMINA 850MG TABLETA | PISA S.A |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,45
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,2
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,3
ACETAMINOFEN 500MG TABLETA | AG |,32
VALSARTAN 160MG TABLETAS |GENFAR|,28
FUROSEMIDA 40MG TABLETA | GENFAR |,90
AMLODIPINO 5MG TABLETA | WINTHROP |,180
ALBENDAZOL 200MG TABLETA | LAPROFF |,2
OLOPATADINA 0.2%/5ML SOLUCION OFTALMICA | INCOBRA | OFTALMOTRIALER,1
OLANZAPINA 10MG TABLETA | LASANTE |,90
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | LASANTE | VITAMINA C,90
SERTRALINA 50MG TABLETA | GENFAR |,90
NISTATINA + OXIDO DE ZINC 100.000U.I. + 200MG CREMA TOPICA | COLMED | 60GR,3
ACETAMINOFEN 500MG TABLETA | AG |,180
CREMA ALMIPRO 500GR POTE | SAN JORGE |,3
ESPIRONOLACTONA 100MG TABLETA | HUMAX |,90
ETORICOXIB 60MG TABLETA | EUROFARMA |,30
PREGABALINA 50MG TABLETA | PFIZER | LYRICA,90
LACOSAMIDA 100MG TABLETA | CLINICOS Y HOSPITALARIOS |,90
ACIDO FOLICO 5MG TABLETA | ECAR |,90
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,90
MEDROXIPROGESTERONA + ESTRADIOL CIPIONATO 25MG+5MG SOLUCION INYECTABLE | PROFAMILIA | CYCLOFEM,1
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,15
METRONIDAZOL 500MG TABLETA | ECAR |,15
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,40
ATORVASTATINA 20MG TABLETA | ECAR |,90
FLUOROMETALONA 0.1% SOLUCION OFTALMICA | BLASKOV | FLUOFTAL,2
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
NITROFURANTOINA 100MG TABLETA | RECIPE |,40
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
GEMFIBROZILO 600MG TABLETA | WINTHROP |,90
METRONIDAZOL 500MG OVULO | COLMED |,7
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
METRONIDAZOL 500MG TABLETA | ECAR |,14
ATORVASTATINA 40MG TABLETA ECAR,90
ACETAMINOFEN 500MG TABLETA | AG |,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ACIDO ACETIL SALICILICO 100MG TABLETA | BAYER | CARDIOASPIRINA,30
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
ACETAMINOFEN 500MG TABLETA | AG |,60
LANCETAS DE GLUCOMETRIA | PROCAPS | GLUCOQUICK,50
CARBOXIMETILCELULOSA + GLICERINA (5MG+9MG)/10ML SOLUCION OFTALMICA | MEGALABS | CRISTALTEARS PLUS,3
CALCITRIOL 0.25MCG CAPSULA | COLMED |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,90
FUROSEMIDA 40MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,90
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | LASANTE | VITAMINA C,30
IBUPROFENO 400MG TABLETA | GENFAR |,21
DORZOLAMIDA + TIMOLOL + BRIMONIDINA 20MG + 5MG + 2MG SOLUCION OFTALMICA FCO X 5ML | PROCAPS | BRIMODOR,3
PREDNISOLONA 5MG TABLETA | GENFAR |,5
ACETILCISTEINA 600MG SOBRE | LASANTE |,14
ACETAMINOFEN 500MG TABLETA | AG |,15
SALMETEROL + FLUTICASONA 25MCG + 250MCG INHALADOR X 120 DOSIS | CIPLA | SEROHALE,2
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA FCO 10ML | PROCAPS | LAGRIGEN |,3
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 10MG+160MG+12.5MG TABLETA | NOVARTIS | EXFORGE HCT,28
VALSARTAN 160MG TABLETA | LASANTE |,28
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
CLONIDINA 0.150MG TABLETA | ECAR | E-CARDIO,30
HIDROXICLOROQUINA 200MG TABLETA | SIEGFRIED | DIMARD 200,10
HIDROXICLOROQUINA 200MG TABLETA | SIEGFRIED | DIMARD 200,20
ACETILCISTEINA 600MG SOBRE | LASANTE |,12
DIENOGEST 2MG TABLETA | GADOR |,90
LIDOCAINA 700MG (5%) PARCHE GRUNENTHAL VERSATIS 5%,20
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,60
ETORICOXIB 60MG TABLETA | EUROFARMA |,40
ACETAMINOFEN 500MG TABLETA | AG |,30
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,30
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
TRIMEBUTINA 200MG TABLETA | GENFAR |,60
ATORVASTATINA 40MG TABLETA ECAR,90
ATORVASTATINA 40MG TABLETA ECAR,90
ESTROGENOS CONJUGADOS 0.625MG CREMA VAGINAL X 26GR | FAES FARMA | FEVENY,2
BISACODILO 5MG TABLETA | BUSSIE |,180
BETAHISTINA 16MG TABLETA | LA SANTE |,90
DICLOXACILINA 500MG CAPSULA | LASANTE |,30
AMLODIPINO 10MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ATORVASTATINA 40MG TABLETA ECAR,90
ACETAMINOFEN 500MG TABLETA | AG |,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
IBUPROFENO 400MG TABLETA | GENFAR |,60
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
