nombre_producto,cantidad_entregada
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,4
CARVEDILOL 12.5MG TABLETA | WINTHROP |,90
ACETAMINOFEN 150MG/5ML JARABE | PROCAPS | DOLOFEN,1
ATORVASTATINA 40MG TABLETA ECAR,90
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,90
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,8
INSULINA GLULISINA 300U.I./3ML (100U.I./ML) CARTUCHO | SANOFI AVENTIS | APIDRA,5
FLUCONAZOL 200MG CAPSULA | BIOQUIFAR | CINDIMIZOL,7
ESPIRONOLACTONA 25MG TABLETA | LAPROFF |,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
FUROSEMIDA 40MG TABLETA | GENFAR |,90
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,100
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
LOSARTAN 50MG TABLETA | NOVAMED | TENSOFAR,90
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,84
FOSAPREPITANT 150MG/10ML SOLUCION INYECTABLE | MSN LABS | APRITANT IV,1
PEGFILGRASTIM 6MG/0.6ML SOLUCION INYECTABLE | LAFRANCOL | GENFILGRAS PEG,1
ONDANSETRON 8MG/4ML SOLUCION INYECTABLE | FRESENIUS | ONDASETRON,6
GEMCITABINA 1GR SOLUCION INYECTABLE | SEVEN PHARMA | GEMTIN,4
CARBOPLATINO 450MG/ML SOLUCION INYECTABLE | ALPHARMA |,1
BEVACIZUMAB 100MG/4ML SOLUCION PARA INFUSION | LAFRANCOL | ABXEDA,6
FLUOXETINA 20MG TABLETA | NOVAMED | GENERICO,120
FLUOROMETALONA 0.1% SOLUCION OFTALMICA | BLASKOV | FLUOFTAL,1
OXALATO DE ESCITALOPRAM 10MG TABLETA | GENFAR |,60
ACETAMINOFEN 500MG TABLETA | AG |,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ROSUVASTATINA 20MG TABLETA | ECAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
DORZOLAMIDA + TIMOLOL + BRIMONIDINA 20MG + 5MG + 2MG SOLUCION OFTALMICA FCO X 5ML | PROCAPS | BRIMODOR,2
LEVOTIROXINA 150MCG TABLETA | SIEGFRIED |,90
LACTULOSA 66.7GR/100ML SOBRE DE SOLUCION ORAL | HUMAX | CONSTILAX,48
ESOMEPRAZOL 20MG TABLETA | COLMED |,60
LACTULOSA 66.7GR/100ML SOBRE DE SOLUCION ORAL | HUMAX | CONSTILAX,15
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | LABINCO | LABINPINA,15
SERTRALINA 25MG TABLETA | TECNOFARMA | DOMINIUM,30
QUETIAPINA 100MG TABLETA | GENFAR |,90
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
LEVOTIROXINA 150MCG TABLETA | SIEGFRIED |,120
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,200
ETORICOXIB 90MG TABLETA | EUROFARMA |,90
COLCHICINA 0.5MG TABLETA | LAPROFF |,180
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,90
ETONOGESTREL 68MG IMPLANTE HORMONAL MSD IMPLANON NXT 68 MG,1
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,200
DIOSMINA + HESPERIDINA 450MG/50MG TABLETAS | GENFAR |,180
NAPROXENO 250MG TABLETA GENFAR,21
VITAMINA D3 2000UI CAPSULA | COLMED |,30
VITAMINA D3 2000UI CAPSULA | COLMED |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,90
QUETIAPINA 100MG TABLETA | GENFAR |,180
VILDAGLIPTINA 50MG TABLETA | TECNOFARMA | VILZER,30
ESOMEPRAZOL 20MG TABLETA | COLMED |,30
CARVEDILOL 25MG TABLETA | WINTHROP |,180
ROSUVASTATINA 40MG TABLETA | ECAR |,90
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,2
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,8
SUERO FISIOLOGICO 0.9% X 250 ML BOLSA,2
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
SULFATO FERROSO 300MG TABLETA | ECAR |,30
ATORVASTATINA 20MG TABLETA | LASANTE |,90
AMLODIPINO 5MG TABLETA | WINTHROP |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
VITAMINA D3 2000UI CAPSULA | COLMED |,90
ACETAMINOFEN 500MG TABLETA | AG |,21
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,3
BENZOATO DE BENCILO 30% LOCION | TECNOQUIMICAS |,1
SERTRALINA 50MG TABLETA | GENFAR |,120
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,90
FUROATO DE FLUTICASONA 27.5MCG SPRAY NASAL X 120 DOSIS | NOVAMED |,2
FEXOFENADINA 30MG/5ML JARABE | ECAR |,2
VITAMINA D3 2000UI CAPSULA | COLMED |,30
VITAMINA A 50.000U.I. CAPSULA | NOVAMED |,4
ANASTRAZOL 1MG TABLETA | SANDOZ |,90
ACETAMINOFEN 500MG TABLETA | AG |,60
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,50
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,30
ETORICOXIB 90MG TABLETA | EUROFARMA |,20
ESOMEPRAZOL 40MG TABLETA | COLMED |,20
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,78
LEVOSULPIRIDE + PANCREATINA + SIMETICONA 25MG+150MG+80MG TABLETA | GALENO QUIMICA S.A | LEPRIT,60
SUERO FISIOLOGICO 0.9% X 250 ML BOLSA,2
PEGFILGRASTIM 6MG/0.6ML SOLUCION INYECTABLE | LAFRANCOL | GENFILGRAS PEG,1
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,8
ONDANSETRON 8MG/4ML SOLUCION INYECTABLE | FRESENIUS | ONDASETRON,6
FOSAPREPITANT 150MG/10ML SOLUCION INYECTABLE | MSN LABS | APRITANT IV,1
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,2
GEMCITABINA 1GR SOLUCION INYECTABLE | SEVEN PHARMA | GEMTIN,4
BEVACIZUMAB 100MG/4ML SOLUCION PARA INFUSION | LAFRANCOL | ABXEDA,5
CARBOPLATINO 450MG/ML SOLUCION INYECTABLE | ALPHARMA |,1
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,180
ATORVASTATINA 20MG TABLETA | LASANTE |,90
ACETAMINOFEN 500MG TABLETA | AG |,40
CEFALEXINA 500MG CAPSULA | RECIPE |,40
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,175
LORATADINA 10MG TABLETA | AG |,20
BETAHISTINA 16MG TABLETA | LA SANTE |,40
ACETAMINOFEN 500MG TABLETA | AG |,21
FEXOFENADINA CLORHIDRATO 120MG TABLETA | ECAR |,10
PAMOATO DE PIRANTEL 250MG/5ML SUSPENSION | GENFAR |,1
RISPERIDONA 1MG TABLETA | TECNOQUIMICAS |,120
AMOXICILINA 500MG CAPSULA | LASANTE |,30
NIMODIPINO 30MG TABLETA | PAULY | NIDIP,90
ACIDO FOLICO 1MG TABLETA | ECAR |,90
CALCITRIOL 0.50MCG CAPSULA | COLMED |,90
BROMURO DE IPRATROPIO 20MCG INHALADOR | BIOSYNTEC |,3
CEFALEXINA 500MG CAPSULA | RECIPE |,28
LEFLUNOMIDA 20MG TABLETA | PROCAPS | INFLAXEN,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
SUCRALFATO 1GR TABLETA | ROPSOHN | ALSUCRAL,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
DULOXETINA 30MG CAPSULA | BUSSIE | DUXETINA,60
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
CIPROFLOXACINO 500MG TABLETA | AG |,20
VITAMINA D3 2000UI CAPSULA | COLMED |,15
ACIDO FOLICO 1MG TABLETA | ECAR |,30
ACETAMINOFEN 500MG TABLETA | AG |,15
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | LASANTE | VITAMINA C,90
MEDROXIPROGESTERONA + ESTRADIOL CIPIONATO 25MG+5MG SOLUCION INYECTABLE | PROFAMILIA | CYCLOFEM,3
ATORVASTATINA 20MG TABLETA | ECAR |,90
ENALAPRIL 5MG TABLETA | COASPHARMA |,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
CARVEDILOL 12.5MG TABLETA | WINTHROP |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,180
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,180
ATORVASTATINA 20MG TABLETA | ECAR |,90
FUROSEMIDA 40MG TABLETA | GENFAR |,90
GENTAMICINA 160MG/2ML SOLUCION INYECTABLE | VITALIS |,9
ESOMEPRAZOL 20MG TABLETA |COLMED,90
LEVOTIROXINA 125MCG TABLETA | ABBOTT | SYNTHROID,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
ROSUVASTATINA 10MG TABLETA | GENFAR |,84
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
MEDROXIPROGESTERONA + ESTRADIOL CIPIONATO 25MG+5MG SOLUCION INYECTABLE | PROFAMILIA | CYCLOFEM,3
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA FCO 10ML | PROCAPS | LAGRIGEN |,3
FEXOFENADINA CLORHIDRATO 120MG TABLETA | ECAR |,90
BROMURO DE IPRATROPIO 20MCG INHALADOR | BIOSYNTEC |,1
ESOMEPRAZOL 40MG TABLETA | COLMED |,30
DIFENHIDRAMINA 50MG CAPSULA | SALUS PHARMA |,90
SERTRALINA 50MG TABLETA | GENFAR |,48
DOXICICLINA 100MG TABLETA | GENFAR |,14
VITAMINA D3 2000UI CAPSULA | COLMED |,20
POLIETILENGLICOL + PROPILENGLICOL 3MG + 4MG SOLUCION OFTALMICA X 10ML | ALCON | SYSTANE ULTRA,3
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,2
CEFALEXINA 500MG CAPSULA | RECIPE |,20
ACETAMINOFEN 500MG TABLETA | AG |,20
FEXOFENADINA CLORHIDRATO 120MG TABLETA | ECAR |,5
ACETAMINOFEN 500MG TABLETA | AG |,8
DICLOXACILINA 500MG CAPSULA | BIOQUIFAR | CLOXIDIN,20
PREGABALINA 25MG TABLETA PFIZER LYRICA,60
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,3
CIPROFLOXACINO 500MG TABLETA | AG |,14
ATORVASTATINA 20MG TABLETA | ECAR |,90
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
ACETAMINOFEN 500MG TABLETA | AG |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,30
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,30
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,2
VILDAGLIPTINA 50MG TABLETA | TECNOFARMA | VILZER,180
TRIMEBUTINA 200MG TABLETA | GENFAR |,60
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,60
ESOMEPRAZOL 20MG TABLETA | COLMED |,180
DESLORATADINA 2.5MG/5ML (0.05%) JARABE | GENFAR |,4
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,90
VITAMINA D3 5000UI CAPSULA | FARMA DE COLOMBIA | FARMA-D,30
ETORICOXIB 90MG TABLETA | EUROFARMA |,84
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,2
METFORMINA 850MG TABLETA | PISA S.A |,90
ACETAMINOFEN 500MG TABLETA | AG |,20
POLIETILENGLICOL 3350 SOBRE DE SOLUCION ORAL | ECAR | FARMALAX,4
OXIBUTININA 5MG TABLETA | TECNOQUIMICAS | UROPRAN,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
SERTRALINA 50MG TABLETA | GENFAR |,1
DIOSMINA + HESPERIDINA 450MG/50MG TABLETAS | TECNOQUIMICAS |,30
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,90
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,2
VITAMINA D3 7000UI CAPSULA | SYNTHESIS | NUEVID,12
LEVOTIROXINA 88MCG TABLETA | MERCK | EUTIROX,90
ERGOTAMINA + CAFEINA 1MG + 100MG TABLETA | TECNOQUIMICAS | FENCAFEN,20
ESOMEPRAZOL 20MG TABLETA |COLMED,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,3
QUETIAPINA 25MG TABLETA | WINTHROP |,120
ACETAMINOFEN 500MG TABLETA | AG |,30
ATORVASTATINA 20MG TABLETA | ECAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
LOSARTAN 50MG TABLETA | NOVAMED | TENSOFAR,180
VITAMINA E 400U.I CAPSULA BLANDA | PROCAPS | AQUASOL E,90
RISPERIDONA 1MG/20ML SOLUCION ORAL | SCANDINAVIA | TRACTAL 1MG/ML,4
DIFENHIDRAMINA 50MG CAPSULA | SALUS PHARMA |,90
FLUOXETINA 20MG/5ML JARABE | BUSSIE | MOLTOBEN,7
CARVEDILOL 12.5MG TABLETA | WINTHROP |,90
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,90
CEFALEXINA 500MG CAPSULA | RECIPE |,28
ACETAMINOFEN 500MG TABLETA | AG |,30
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,25
IBUPROFENO 400MG TABLETA | GENFAR |,15
TIOCOLCHICOSIDA 8MG TABLETA | GALENO | TIOCOLSID,10
FLUVOXAMINA 100MG TABLETA | THE LABS | ANSIVOX,180
LEVETIRACETAM 500MG TABLETA | GLAXO | KEPPRA,270
ATORVASTATINA 20MG TABLETA | ECAR |,90
HALOPERIDOL 2MG/ML GOTAS | ACTIFARMA | 15ML,3
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
SUCRALFATO 1GR TABLETA MASTICABLE | BIOQUIFAR | ANTEPSIN,90
ETORICOXIB 60MG TABLETA | EUROFARMA |,30
MEDROXIPROGESTERONA + ESTRADIOL CIPIONATO 25MG+5MG SOLUCION INYECTABLE | PROFAMILIA | CYCLOFEM,3
CAPTOPRIL 50MG TABLETA | RECIPE |,180
TINIDAZOL 500MG TABLETA | ECAR |,8
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,6
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,30
DICLOFENACO SODICO 1% GEL TOPICO | GENFAR |,2
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | PROCAPS | VARTERAL HCT,84
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | ECAR | VITAMINA C,90
FENOFIBRATO 200MG TABLETA | SIEGFRIED | NORTRICOL,90
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,1
LORATADINA 10MG TABLETA | LAPROFF |,15
BROMURO DE IPRATROPIO 20MCG INHALADOR | BIOSYNTEC |,3
CEFALEXINA 500MG CAPSULA | RECIPE |,28
NITROFURANTOINA 100MG TABLETA | RECIPE |,30
ACICLOVIR 200MG TABLETA | LASANTE |,28
ACETAMINOFEN 500MG TABLETA | AG |,21
CIPROFLOXACINO 500MG TABLETA | AG |,14
TRAZODONA 50MG TABLETA | RECIPE |,90
ESOMEPRAZOL 20MG TABLETA |COLMED,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
HIDROCORTISONA 1% CREMA | AG |,3
INSULINA ASPARTA 100U/3ML LAPICERO | NOVO | NOVORAPID FLEXPEN,2
LEVOMEPROMAZINA 25MG TABLETA | HUMAX |,30
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,120
ESOMEPRAZOL 20MG TABLETA | COLMED |,7
ACETAMINOFEN 500MG TABLETA | AG |,8
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,50
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
METFORMINA 1000MG TABLETA | SIEGFRIED | GLIFORMIN,180
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,88
FLUOXETINA 20MG TABLETA | NOVAMED | GENERICO,90
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,180
CLOPIDOGREL 75MG TABLETA | MSN | PLATEMAX,30
CLINDAMICINA 300MG CAPSULA GENFAR,21
ACIDO FOLICO 1MG TABLETA | ECAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,40
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
SULFATO FERROSO 300MG TABLETA | ECAR |,90
CLONIDINA 0.150MG TABLETA | ECAR | E-CARDIO,180
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,60
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,60
ATORVASTATINA 20MG TABLETA | ECAR |,90
BETAMETASONA 0.1% CREMA | GENFAR |,3
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
HIDROCORTISONA 1% CREMA | AG |,3
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
METFORMINA 850MG TABLETA | PISA S.A |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
AMLODIPINO 5MG TABLETA | WINTHROP |,90
ACIDO ACETIL SALICILICO 100MG TABLETA | BAYER | CARDIOASPIRINA,90
ATORVASTATINA 40MG TABLETA ECAR,90
VALSARTAN 160MG TABLETA | LASANTE |,180
BECLOMETASONA 50MCG INHALADOR NASAL | BIOSYNTEC |,3
SALBUTAMOL 100MCG INHALADOR | CIPLA |,1
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,30
DULOXETINA 30MG CAPSULA | BUSSIE | DUXETINA,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
DULOXETINA 30MG CAPSULA | BUSSIE | DUXETINA,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,80
METFORMINA 850MG TABLETA | WINTHROP |,90
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,2
TRAMADOL 50MG CAPSULA | GENFAR |,15
CLORFENIRAMINA 2MG/5ML JARABE | LABINCO |,1
NAPROXENO 150MG/5ML (3%) SUSPENSION | LABINCO | NAPROX,1
OXIMETAZOLINA 0.025% SOLUCION NASAL | TECNOQUIMICAS | OXIMETAZOLINA HCI,1
ETORICOXIB 90MG TABLETA | EUROFARMA |,20
METFORMINA 850MG TABLETA | PISA S.A |,90
FLUOROMETALONA 0.1% SOLUCION OFTALMICA | BLASKOV | FLUOFTAL,1
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA FCO 10ML | PROCAPS | LAGRIGEN |,3
RIVAROXABAN 20MG TABLETA | SANOFI AVENTIS |,90
VITAMINA D3 2000UI CAPSULA | COLMED |,90
COLCHICINA 0.5MG TABLETA | LAPROFF |,90
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,2
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,4
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,50
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,90
HIOSCINA N-BUTIL BROMURO 20MG/ML SOLUCION INYECTABLE | FARMIONNI |,9
CIPROFLOXACINO 500MG TABLETA | AG |,14
HALOPERIDOL 2MG/ML GOTAS | ACTIFARMA | 15ML,3
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
BROMURO DE IPRATROPIO 20MCG INHALADOR | BIOSYNTEC |,3
BETAMETASONA 0.1% CREMA | GENFAR |,3
OXALATO DE ESCITALOPRAM 10MG TABLETA | GENFAR |,90
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,2
ROSUVASTATINA 40MG TABLETA | ECAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,10
KETOCONAZOL 2% CREMA TOPICA | BIOQUIFAR | FUNGISTEROL,3
FLUCONAZOL 200MG CAPSULA | BIOQUIFAR | CINDIMIZOL,4
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,90
SERTRALINA 50MG TABLETA | GENFAR |,90
ROSUVASTATINA 20MG TABLETA | ECAR |,90
FLUCONAZOL 200MG CAPSULA | BIOQUIFAR | CINDIMIZOL,12
BECLOMETASONA 250MCG INHALADOR BUCAL | BIOSYNTEC |,1
BROMURO DE IPRATROPIO 20MCG INHALADOR | BIOSYNTEC |,1
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
OMEPRAZOL 20MG CAPSULA | NOVAMED |,90
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,2
PAMOATO DE PIRANTEL 250MG/5ML SUSPENSION | GENFAR |,1
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,30
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,56
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,4
DIFENHIDRAMINA 12.5MG/5ML JARABE | LAPROFF |,3
FLUOXETINA 20MG/5ML JARABE | BIOQUIFAR | DIZPAZIL,6
IBUPROFENO 100MG/5ML SUSPENSION | LABQUIFAR | BUPROFEN,1
ATORVASTATINA 20MG TABLETA | ECAR |,60
ESOMEPRAZOL 20MG TABLETA | COLMED |,90
ACETAMINOFEN 500MG TABLETA | AG |,30
ACETAMINOFEN 500MG TABLETA | AG |,12
BECLOMETASONA 50MCG INHALADOR BUCAL | BIOSYNTEC |,1
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,2
LEVONORGESTREL 52MG IMPLANTE HORMONAL | BAYER | MIRENA,1
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
VILDAGLIPTINA 50MG TABLETA | WILLOW PHARMA | W-LIPTINA,90
BROMURO DE IPRATROPIO 20MCG INHALADOR | BIOSYNTEC |,3
ACETAMINOFEN 500MG TABLETA | AG |,28
OLANZAPINA 5MG TABLETA | SIEGFRIED | MEFLAX,90
SALBUTAMOL 100MCG INHALADOR | CIPLA |,3
ESOMEPRAZOL 20MG TABLETA |COLMED,90
DOXICICLINA 100MG TABLETA | GENFAR |,14
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,4
ACETAMINOFEN 500MG TABLETA | AG |,1
AMLODIPINO 10MG TABLETA | GENFAR |,30
SALBUTAMOL 100MCG INHALADOR | CIPLA |,1
FUROSEMIDA 40MG TABLETA | GENFAR |,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
IBUPROFENO 100MG/5ML SUSPENSION | LABQUIFAR | BUPROFEN,1
CEFALEXINA 250MG/5ML SUSPENSION | LASANTE |,5
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,2
SIMETICONA + TRIMEBUTINA 120MG + 200MG TABLETA | COLMED,60
RIFAXIMINA 550MG TABLETA | NOVAMED | RIFAMED,28
ESOMEPRAZOL 20MG TABLETA | ASTRA ZENECA | NEXIUM MUPS,30
DIOSMINA + HESPERIDINA 450MG/50MG TABLETAS | TECNOQUIMICAS |,30
AMLODIPINO 5MG TABLETA | WINTHROP |,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,60
ACETAMINOFEN 500MG TABLETA | AG |,20
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,2
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,30
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,150
PAROXETINA 20MG TABLETA | ECAR |,120
AMLODIPINO 5MG TABLETA | WINTHROP |,30
ROSUVASTATINA 40MG TABLETA | ECAR |,30
IBUPROFENO 400MG TABLETA | GENFAR |,21
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,30
OMEPRAZOL 20MG CAPSULA | NOVAMED |,90
WARFARINA SODICA 5MG TABLETA | SALUS PHARMA |,30
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,90
CITRATO DE CALCIO + VITAMINA D 500MG + 200U.I SOBRE | TECNOQUIMICAS | BIOCALCIUM D,60
ACIDO FOLICO 5MG TABLETA | ECAR |,60
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
HIDROCORTISONA 1% CREMA | AG |,3
ACIDO FOLICO 1MG TABLETA | ECAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,21
CARBAMAZEPINA 200MG TABLETA | LAPROFF |,180
ATORVASTATINA 20MG TABLETA | ECAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,32
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
INSULINA GLARGINA + LIXISENATIDA (100UI+33MCG)/3ML SOLUCION INYECTABLE | SANOFI | SOLIQUA,4
